Date,Month,Year,Plate,Day,Well,Alive,Molted
9,November,2019,8-11-19 A(65),1,A1,1,0
9,November,2019,8-11-19 A(65),1,A2,1,0
9,November,2019,8-11-19 A(65),1,A3,1,0
9,November,2019,8-11-19 A(65),1,A4,1,0
9,November,2019,8-11-19 A(65),1,B1,1,0
9,November,2019,8-11-19 A(65),1,B2,1,0
9,November,2019,8-11-19 A(65),1,B3,1,0
9,November,2019,8-11-19 A(65),1,B4,1,0
9,November,2019,8-11-19 A(65),1,C1,1,0
9,November,2019,8-11-19 A(65),1,C2,1,0
9,November,2019,8-11-19 A(65),1,C3,1,0
9,November,2019,8-11-19 A(65),1,C4,1,0
9,November,2019,8-11-19 B(65),1,A1,1,0
9,November,2019,8-11-19 B(65),1,A2,1,0
9,November,2019,8-11-19 B(65),1,A3,1,0
9,November,2019,8-11-19 B(65),1,A4,1,0
9,November,2019,8-11-19 B(65),1,B1,1,0
9,November,2019,8-11-19 B(65),1,B2,1,0
9,November,2019,8-11-19 B(65),1,B3,1,0
9,November,2019,8-11-19 B(65),1,B4,1,0
9,November,2019,8-11-19 B(65),1,C1,1,0
9,November,2019,8-11-19 B(65),1,C2,1,0
9,November,2019,8-11-19 B(65),1,C3,1,0
9,November,2019,8-11-19 B(65),1,C4,1,0
9,November,2019,8-11-19 C(50),1,A1,1,0
9,November,2019,8-11-19 C(50),1,A2,1,0
9,November,2019,8-11-19 C(50),1,A3,1,0
9,November,2019,8-11-19 C(50),1,A4,1,0
9,November,2019,8-11-19 C(50),1,B1,1,0
9,November,2019,8-11-19 C(50),1,B2,1,0
9,November,2019,8-11-19 C(50),1,B3,1,0
9,November,2019,8-11-19 C(50),1,B4,1,0
9,November,2019,8-11-19 C(50),1,C1,1,0
9,November,2019,8-11-19 C(50),1,C2,1,0
9,November,2019,8-11-19 C(50),1,C3,1,0
9,November,2019,8-11-19 C(50),1,C4,1,0
9,November,2019,8-11-19 D(50),1,A1,1,0
9,November,2019,8-11-19 D(50),1,A2,1,0
9,November,2019,8-11-19 D(50),1,A3,1,0
9,November,2019,8-11-19 D(50),1,A4,1,0
9,November,2019,8-11-19 D(50),1,B1,1,0
9,November,2019,8-11-19 D(50),1,B2,1,0
9,November,2019,8-11-19 D(50),1,B3,1,0
9,November,2019,8-11-19 D(50),1,B4,1,0
9,November,2019,8-11-19 D(50),1,C1,1,0
9,November,2019,8-11-19 D(50),1,C2,1,0
9,November,2019,8-11-19 D(50),1,C3,1,0
9,November,2019,8-11-19 D(50),1,C4,1,0
10,November,2019,8-11-19 A(65),2,A1,1,0
10,November,2019,8-11-19 A(65),2,A2,1,0
10,November,2019,8-11-19 A(65),2,A3,1,0
10,November,2019,8-11-19 A(65),2,A4,1,0
10,November,2019,8-11-19 A(65),2,B1,1,0
10,November,2019,8-11-19 A(65),2,B2,1,0
10,November,2019,8-11-19 A(65),2,B3,1,0
10,November,2019,8-11-19 A(65),2,B4,1,0
10,November,2019,8-11-19 A(65),2,C1,1,0
10,November,2019,8-11-19 A(65),2,C2,1,0
10,November,2019,8-11-19 A(65),2,C3,1,0
10,November,2019,8-11-19 A(65),2,C4,1,0
10,November,2019,8-11-19 B(65),2,A1,1,0
10,November,2019,8-11-19 B(65),2,A2,1,0
10,November,2019,8-11-19 B(65),2,A3,1,0
10,November,2019,8-11-19 B(65),2,A4,1,0
10,November,2019,8-11-19 B(65),2,B1,1,0
10,November,2019,8-11-19 B(65),2,B2,1,0
10,November,2019,8-11-19 B(65),2,B3,1,0
10,November,2019,8-11-19 B(65),2,B4,1,0
10,November,2019,8-11-19 B(65),2,C1,1,0
10,November,2019,8-11-19 B(65),2,C2,1,0
10,November,2019,8-11-19 B(65),2,C3,1,0
10,November,2019,8-11-19 B(65),2,C4,1,0
10,November,2019,8-11-19 C(50),2,A1,1,0
10,November,2019,8-11-19 C(50),2,A2,1,0
10,November,2019,8-11-19 C(50),2,A3,1,0
10,November,2019,8-11-19 C(50),2,A4,1,0
10,November,2019,8-11-19 C(50),2,B1,1,0
10,November,2019,8-11-19 C(50),2,B2,1,0
10,November,2019,8-11-19 C(50),2,B3,1,0
10,November,2019,8-11-19 C(50),2,B4,1,0
